customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
0840-DFEZH,Fiber optic,0,0,0,0,0,0
1513-XNPPH,Fiber optic,0,0,1,1,0,1
8690-ZVLCL,DSL,1,1,1,1,1,1
6015-VVHHE,Fiber optic,0,0,0,0,1,0
1125-SNVCK,DSL,0,0,0,0,0,0
0384-LPITE,DSL,1,1,1,0,1,1
6347-DCUIK,Fiber optic,0,0,0,0,0,0
1335-HQMKX,Fiber optic,0,1,1,0,1,1
2545-EBUPK,Fiber optic,0,0,0,0,0,1
2172-EJXVF,Fiber optic,0,1,1,0,1,1
0897-FEGMU,Fiber optic,0,0,1,0,1,1
7663-RGWBC,DSL,0,0,0,0,0,0
1120-BMWUB,DSL,0,1,0,1,0,0
9124-LHCJQ,Fiber optic,0,0,0,0,0,1
4536-PLEQY,Fiber optic,0,1,0,0,0,1
7029-IJEJK,DSL,1,0,0,1,0,1
8871-JLMHM,Fiber optic,0,1,1,1,0,0
2235-ZGKPT,DSL,0,0,0,0,0,0
3891-PUQOD,DSL,0,0,1,0,0,1
5447-VYTKW,DSL,1,0,0,1,0,0
0689-NKYLF,Fiber optic,0,0,1,0,1,0
8659-HDIYE,DSL,0,1,1,1,0,1
3658-KIBGF,DSL,1,1,0,0,0,0
3474-BAFSJ,DSL,0,1,1,1,1,1
5519-YLDGW,Fiber optic,1,0,1,0,1,1
1855-AGAWH,Fiber optic,0,0,1,0,1,1
7109-CQYUZ,DSL,1,1,1,1,1,1
1370-GGAWX,Fiber optic,0,1,1,0,0,1
4680-KUTAJ,DSL,1,0,0,0,0,0
5307-UVGNB,DSL,1,1,1,0,0,1
2883-ILGWO,Fiber optic,0,1,0,1,1,1
2516-VQRRV,Fiber optic,0,0,0,0,0,0
7580-UGXNC,DSL,1,1,0,0,0,0
5766-FTRTS,DSL,1,1,1,1,1,1
5178-LMXOP,Fiber optic,0,0,0,0,1,1
8879-ZKJOF,DSL,1,0,1,1,1,1
8185-UPYBR,Fiber optic,0,0,0,0,0,0
4585-HETAI,Fiber optic,0,0,1,0,0,0
7526-BEZQB,Fiber optic,0,0,0,0,1,1
1474-JUWSM,DSL,1,0,0,1,0,1
8498-XXGWA,DSL,1,0,1,0,0,0
9617-INGJY,Fiber optic,0,0,0,0,0,0
7636-PEPNS,DSL,0,0,0,0,0,0
4683-WYDOU,Fiber optic,0,0,1,1,1,1
9052-DHNKM,DSL,1,1,0,0,0,0
6794-HKIAJ,Fiber optic,1,1,1,0,0,0
5578-NKCXI,Fiber optic,1,1,0,0,1,1
1642-HMARX,DSL,1,1,1,1,1,1
3096-WPXBT,Fiber optic,1,1,1,0,0,1
8434-PNQZX,DSL,0,0,1,1,1,1
5950-AAAGJ,Fiber optic,0,0,0,0,1,0
4951-UKAAQ,Fiber optic,0,1,0,0,0,1
6693-DJWTY,DSL,1,1,0,0,0,0
0744-GKNGE,Fiber optic,1,0,0,1,0,0
2108-YKQTY,DSL,0,1,0,0,0,0
4806-DXQCE,Fiber optic,1,1,1,1,1,1
4918-QLLIW,DSL,0,0,0,0,1,0
7056-IMHCC,Fiber optic,0,1,0,0,1,1
4854-SSLTN,DSL,1,1,0,1,0,0
5294-DMSFH,Fiber optic,0,0,0,0,1,1
4837-PZTIC,DSL,1,0,1,1,0,0
1625-JAIIY,Fiber optic,0,0,0,0,1,0
0603-OLQDC,DSL,1,0,0,0,1,1
3272-VUHPV,DSL,0,1,0,1,0,0
4176-FXYBO,Fiber optic,1,1,1,0,1,1
1063-DHQJF,Fiber optic,0,1,0,1,1,0
8663-UPDGF,DSL,1,1,0,0,1,0
6719-FGEDO,Fiber optic,1,1,1,1,0,0
1837-YQUCE,DSL,1,0,1,1,1,1
2947-DOMLJ,DSL,1,0,0,0,0,0
4112-LUEIZ,Fiber optic,0,0,0,0,1,1
0369-ZGOVK,Fiber optic,0,0,0,0,0,0
4510-HIMLV,Fiber optic,0,0,0,0,0,0
9919-KNPOO,Fiber optic,0,0,0,0,1,1
8749-JMNKX,Fiber optic,1,0,1,0,1,0
9391-LMANN,Fiber optic,1,1,1,0,0,1
2430-USGXP,Fiber optic,0,0,1,0,1,1
8174-TBVCF,DSL,1,1,1,1,1,1
1698-XFZCI,Fiber optic,1,1,1,0,1,1
1877-HKBQX,DSL,1,0,0,1,0,0
4450-DLLMH,Fiber optic,0,0,0,0,0,0
2746-DIJLO,DSL,0,1,0,0,0,0
5955-ERIHD,Fiber optic,0,0,0,0,1,1
0917-EZOLA,Fiber optic,0,1,1,0,1,1
3508-VLHCZ,DSL,1,1,1,1,1,1
4086-ATNFV,DSL,1,1,1,0,0,0
0468-YRPXN,Fiber optic,0,0,1,1,1,1
5996-NRVXR,Fiber optic,1,1,1,1,1,0
3739-YBWAB,DSL,1,0,1,0,0,0
7047-FWEYA,Fiber optic,0,1,0,1,1,1
2000-MPKCA,Fiber optic,1,1,1,0,1,1
9762-YAQAA,Fiber optic,0,1,0,0,0,0
5949-EBSQK,DSL,0,0,0,1,0,1
5473-KHBPS,Fiber optic,0,1,1,0,1,0
0100-DUVFC,Fiber optic,0,1,1,0,1,1
5397-TUPSH,Fiber optic,0,0,0,0,0,0
8950-MTZNV,DSL,0,0,0,0,0,0
0326-VDYXE,Fiber optic,0,0,1,0,1,1
6773-LQTVT,DSL,0,1,1,0,0,0
7274-RTAPZ,Fiber optic,0,0,0,0,1,1
0436-TWFFZ,DSL,1,0,1,1,1,1
0311-UNPFF,Fiber optic,0,0,0,0,1,1
2669-OIDSD,Fiber optic,0,0,1,1,1,1
8400-WZICQ,DSL,1,1,0,0,0,0
3834-XUIFC,Fiber optic,0,0,0,0,0,1
9576-SYUHJ,Fiber optic,1,0,0,0,1,0
0410-IPFTY,Fiber optic,0,1,0,0,0,1
2831-EBWRN,DSL,0,0,0,0,0,0
8414-MYSHR,Fiber optic,0,0,0,0,1,1
9402-ORRAH,Fiber optic,0,0,0,0,1,1
6483-OATDN,DSL,1,0,0,0,0,0
4840-ORQXB,Fiber optic,0,1,1,0,1,1
7599-FKVXZ,Fiber optic,0,0,1,1,1,1
3982-DQLUS,Fiber optic,1,1,0,0,0,0
3756-VNWDH,Fiber optic,1,0,0,0,1,1
7801-KICAO,Fiber optic,0,0,0,0,0,0
7673-LPRNY,DSL,1,0,1,0,1,1
8229-TNIQA,DSL,0,0,0,0,0,0
7339-POGZN,DSL,0,0,0,0,0,0
2828-SLQPF,DSL,0,0,0,0,0,0
4465-VDKIQ,Fiber optic,0,1,1,0,0,0
2921-XWDJH,Fiber optic,1,0,0,0,0,1
6221-AVQYL,Fiber optic,0,0,0,0,0,0
2558-BUOZZ,Fiber optic,1,1,0,0,1,0
0003-MKNFE,DSL,0,0,0,0,0,1
0975-UYDTX,DSL,1,1,1,1,1,1
7743-EXURX,DSL,0,0,1,0,0,0
4682-BLBUC,DSL,0,1,1,1,1,0
0975-VOOVL,DSL,0,1,0,0,0,0
5968-VXZLG,DSL,0,0,0,0,0,0
5569-KGJHX,Fiber optic,0,0,0,0,1,0
4988-IQIGL,Fiber optic,0,0,0,0,0,0
5201-FRKKS,Fiber optic,1,0,0,0,0,0
9799-CAYJJ,Fiber optic,0,0,0,0,0,0
7730-IUTDZ,Fiber optic,1,0,0,0,0,0
5443-SCMKX,Fiber optic,0,1,1,0,0,1
8295-KMENE,DSL,1,0,1,1,1,0
6738-ISCBM,DSL,1,0,1,0,1,1
9821-BESNZ,Fiber optic,0,1,0,1,1,1
1335-NTIUC,DSL,0,0,0,0,0,0
2916-BQZLN,Fiber optic,1,0,1,0,0,0
2368-GAKKQ,Fiber optic,1,1,1,1,1,1
8710-YGLWG,DSL,0,0,0,0,0,0
3199-XGZCY,Fiber optic,0,0,0,0,0,0
6993-YCOBK,Fiber optic,1,0,1,1,1,1
5206-HPJKM,DSL,1,1,0,0,0,0
7587-RZNME,DSL,0,0,0,0,0,0
0748-RDGGM,Fiber optic,1,1,1,1,1,1
5019-GQVCR,Fiber optic,0,0,0,0,1,0
2550-AEVRU,DSL,1,1,0,0,0,0
0378-CJKPV,Fiber optic,1,1,1,1,1,1
4706-AXVKM,Fiber optic,0,0,0,0,0,1
5889-JTMUL,Fiber optic,0,1,1,0,1,0
9026-RNUJS,DSL,0,0,1,0,0,0
3746-EUBYR,Fiber optic,0,0,0,0,0,0
2880-FPNAE,Fiber optic,0,0,1,0,0,0
1703-MGIAB,DSL,0,0,1,1,1,0
9474-PHLYD,DSL,0,0,1,0,0,1
2165-VOEGB,Fiber optic,1,1,0,1,1,1
3612-YUNGG,Fiber optic,0,1,1,1,1,1
2254-DLXRI,Fiber optic,0,1,0,0,0,0
5062-CJJKH,DSL,0,1,1,0,0,0
9028-LIHRP,Fiber optic,1,1,1,1,1,0
2219-MVUSO,DSL,0,0,0,0,0,0
1053-MXTTK,Fiber optic,1,1,1,1,1,1
1530-ZTDOZ,DSL,1,0,0,0,1,0
1301-LOPVR,DSL,1,1,1,1,0,1
0853-TWRVK,Fiber optic,1,1,1,1,0,1
8914-RBTSB,Fiber optic,0,1,1,0,1,0
6212-ATMLK,Fiber optic,0,0,0,0,1,1
8200-LGKSR,DSL,1,0,1,1,1,1
1568-BEKZM,DSL,1,1,1,1,1,1
0670-ANMUU,Fiber optic,1,0,0,1,0,1
6897-RWMUB,DSL,1,1,1,1,0,0
0963-ZBDRN,Fiber optic,0,0,0,1,1,1
7594-RQHXR,Fiber optic,0,0,0,0,0,1
6999-CHVCF,Fiber optic,1,1,1,0,0,1
1077-HUUJM,Fiber optic,0,0,0,0,0,0
6331-EWIEB,Fiber optic,0,0,0,0,1,0
2045-BMBTJ,DSL,1,1,1,0,1,1
8417-GSODA,Fiber optic,0,0,0,0,1,1
4452-QIIEB,DSL,0,0,0,0,0,0
5998-VVEJY,Fiber optic,0,0,0,1,0,0
1624-NALOJ,Fiber optic,0,1,0,0,0,1
6741-EGCBI,Fiber optic,1,0,0,0,0,1
7820-ZYGNY,Fiber optic,0,1,0,0,0,1
4317-VTEOA,DSL,0,1,0,0,0,0
9677-AVKED,DSL,0,1,1,1,1,1
1670-SVOWZ,Fiber optic,0,1,0,1,0,1
2227-JRSJX,Fiber optic,0,1,0,1,1,1
8980-WQFWL,DSL,0,0,1,0,0,1
1730-ZMAME,Fiber optic,0,0,0,0,0,1
9501-UKKNL,DSL,0,0,0,1,1,1
7541-YLXCL,DSL,0,1,0,1,0,1
4795-WRNVT,DSL,1,1,0,0,1,0
6080-TCMYC,Fiber optic,0,0,1,0,0,0
0260-ZDLGK,DSL,0,0,1,1,1,1
7860-UXCRM,DSL,1,1,1,1,1,0
6357-JJPQT,Fiber optic,0,0,0,0,1,0
2292-XQWSV,DSL,0,1,1,1,1,1
9552-TGUZV,Fiber optic,1,0,0,0,0,0
5913-INRQV,Fiber optic,1,0,0,1,1,0
8722-NGNBH,DSL,1,0,1,1,0,0
6210-KBBPI,Fiber optic,0,1,0,0,1,1
9643-YBLUR,DSL,0,1,1,0,0,1
8734-FNWVH,DSL,0,0,0,0,0,1
0133-BMFZO,Fiber optic,1,1,0,1,0,0
6128-CZOMY,DSL,0,0,0,0,0,0
9540-JYROE,Fiber optic,0,0,0,0,0,0
9026-LHEVG,DSL,0,1,0,0,0,1
2260-USTRB,Fiber optic,0,0,0,0,0,0
3656-TKRVZ,DSL,1,1,0,0,0,0
7011-CVEUC,Fiber optic,0,0,0,1,1,1
6185-TASNN,DSL,0,0,0,0,0,0
7925-PNRGI,DSL,1,1,1,1,1,0
8623-TMRBY,Fiber optic,0,1,1,0,0,0
3038-PQIUY,DSL,1,1,1,0,0,0
1501-SGHBW,DSL,0,0,0,0,0,0
8148-BPLZQ,DSL,0,1,0,0,0,0
2623-DRYAM,Fiber optic,0,0,1,0,1,1
9987-LUTYD,DSL,1,0,0,1,0,0
3208-YPIOE,Fiber optic,0,0,0,0,0,0
4488-KQFDT,Fiber optic,0,1,1,0,1,1
2612-RANWT,Fiber optic,0,0,1,0,1,1
5693-PIPCS,Fiber optic,0,1,0,1,1,1
0491-KAPQG,Fiber optic,0,0,0,0,0,0
1925-LFCZZ,DSL,0,0,1,0,1,1
8039-EQPIM,DSL,1,0,1,1,1,1
6900-PXRMS,Fiber optic,0,1,1,0,1,1
8707-RMEZH,Fiber optic,1,1,0,0,0,1
3346-BRMIS,DSL,0,0,1,0,1,1
3209-ZPKFI,DSL,0,1,0,0,0,0
6479-VDGRK,DSL,1,1,1,1,1,1
9373-WSLOY,DSL,0,1,1,1,1,0
2933-FILNV,DSL,0,0,0,0,0,0
3569-JFODW,DSL,1,1,1,1,1,1
9819-FBNSV,Fiber optic,0,0,0,0,0,0
9544-PYPSJ,Fiber optic,0,1,1,0,0,1
0396-UKGAI,DSL,0,1,0,1,0,0
5186-EJEGL,DSL,1,0,1,1,1,0
2722-JMONI,DSL,1,0,0,0,0,0
2203-GHNWN,Fiber optic,0,0,1,0,0,0
3878-AVSOQ,Fiber optic,0,0,0,0,0,0
3258-SYSWS,Fiber optic,1,1,1,1,1,1
7579-OOPEC,DSL,0,1,0,0,0,0
0512-FLFDW,Fiber optic,0,0,1,0,1,1
1771-OADNZ,Fiber optic,0,1,1,0,0,1
0487-CRLZF,DSL,0,0,1,1,1,1
2107-FBPTK,Fiber optic,0,1,1,0,1,1
9738-QLWTP,Fiber optic,0,0,1,1,0,0
1016-DJTSV,Fiber optic,0,0,0,0,0,0
9419-IPPBE,Fiber optic,0,0,1,0,0,1
0612-RTZZA,DSL,0,0,0,0,0,0
8106-GWQOK,DSL,1,1,0,1,1,1
8751-EDEKA,Fiber optic,0,1,1,0,0,1
4039-PIMHX,DSL,0,1,0,0,0,0
3604-WLABM,DSL,0,0,1,1,0,0
0795-GMVQO,Fiber optic,1,1,1,0,1,1
2259-OUUSZ,DSL,0,0,1,1,0,0
1142-IHLOO,Fiber optic,0,0,0,0,1,1
6410-LEFEN,DSL,0,0,0,0,0,0
4633-MKHYU,Fiber optic,0,0,0,0,1,1
6257-RJOHI,DSL,0,0,0,1,0,0
1545-JFUML,Fiber optic,1,1,1,0,1,0
3194-ORPIK,Fiber optic,0,0,0,0,1,0
7826-VVKWT,Fiber optic,0,0,1,0,1,1
1353-GHZOS,DSL,1,0,0,0,1,0
2587-EKXTS,Fiber optic,1,1,1,0,1,1
8816-VXNZD,Fiber optic,0,0,0,0,0,0
9378-FXTIZ,DSL,0,0,0,0,1,1
1723-HKXJQ,Fiber optic,0,1,0,0,1,1
7825-GKXMW,DSL,0,0,0,0,0,0
2364-UFROM,DSL,1,1,0,1,1,0
6656-JWRQX,DSL,0,0,0,1,0,0
6473-ULUHT,DSL,1,1,0,1,1,1
0836-SEYLU,DSL,0,0,0,1,1,0
4433-JCGCG,Fiber optic,0,0,1,0,1,1
3716-BDVDB,Fiber optic,0,0,0,0,0,0
7688-AWMDX,DSL,1,0,0,1,0,0
2842-BCQGE,Fiber optic,0,0,0,0,0,0
7244-QWYHG,DSL,1,0,0,1,1,0
5899-MQZZL,Fiber optic,0,0,0,0,0,0
6849-OYAMU,Fiber optic,0,1,0,1,1,1
5312-UXESG,Fiber optic,0,0,1,0,1,1
9488-HGMJH,Fiber optic,0,0,0,0,0,0
6038-GCYEC,DSL,0,1,1,0,1,1
2150-WLKUW,DSL,0,1,0,0,1,0
7159-FVYPK,DSL,0,1,1,0,1,0
7032-LMBHI,DSL,1,0,0,0,1,0
1150-WFARN,Fiber optic,1,0,1,1,1,1
6088-BXMRG,Fiber optic,0,1,0,0,1,1
3144-AUDBS,DSL,0,0,0,1,0,0
4821-SJHJV,Fiber optic,1,0,0,0,1,0
7346-MEDWM,Fiber optic,0,1,1,0,0,0
1137-DGOWI,DSL,0,1,1,1,0,1
4818-QIUFN,Fiber optic,1,0,0,0,0,0
4227-OJHAL,DSL,1,1,1,0,1,0
9220-CXRSC,DSL,1,0,0,1,0,0
4993-JCRGJ,Fiber optic,0,0,1,1,0,0
2103-ZRXFN,DSL,0,0,0,0,0,0
4877-TSOFF,DSL,1,1,0,1,0,1
9209-NWPGU,DSL,1,0,0,1,1,0
6961-VCPMC,Fiber optic,0,0,0,0,0,1
7306-YDSOI,DSL,1,1,1,0,0,0
5288-AHOUP,Fiber optic,0,0,0,0,0,1
6688-UZPWD,Fiber optic,0,1,0,0,1,1
0655-YDGFJ,DSL,0,0,1,0,0,0
8468-EHYJA,Fiber optic,1,0,0,0,1,1
1097-FSPVW,DSL,1,0,1,0,0,0
8328-SKJNO,DSL,1,1,0,1,0,0
0968-GSIKN,Fiber optic,0,0,0,0,0,0
1965-DDBWU,Fiber optic,0,0,0,1,0,1
9057-SIHCH,Fiber optic,0,0,0,0,1,1
6352-GIGGQ,DSL,1,1,1,1,1,1
6771-XWBDM,Fiber optic,0,1,1,0,1,1
2897-DOVND,Fiber optic,0,0,0,0,0,0
3082-YVEKW,DSL,1,0,1,1,1,0
0191-EQUUH,DSL,1,0,0,1,0,0
7134-HBPBS,Fiber optic,0,1,1,1,1,1
3489-HHPFY,Fiber optic,0,0,0,0,1,0
8601-QACRS,DSL,0,0,0,0,0,0
4950-BDEUX,DSL,0,0,1,0,1,1
0508-OOLTO,Fiber optic,0,0,0,0,0,0
2984-TBYKU,Fiber optic,1,1,1,1,0,1
9822-WMWVG,Fiber optic,1,1,1,1,1,0
2391-SOORI,DSL,1,0,0,0,0,0
9040-KZVWO,Fiber optic,0,1,0,0,0,0
2645-QTLMB,Fiber optic,0,1,0,0,1,1
4806-HIPDW,Fiber optic,0,0,0,0,0,0
1548-ARAGG,DSL,0,1,0,1,0,0
6339-RZCBJ,DSL,0,1,1,1,1,1
4424-TKOPW,Fiber optic,0,0,0,0,1,1
4415-WNGVR,DSL,1,0,1,1,1,1
2522-AHJXR,Fiber optic,1,0,1,1,1,1
0412-UCCNP,DSL,1,0,1,1,0,0
1816-FLZDK,DSL,0,0,0,1,0,0
8443-ZRDBZ,Fiber optic,0,0,0,0,0,0
9136-ALYBR,DSL,0,0,0,0,0,0
4615-PIVVU,DSL,0,0,1,1,0,1
8885-QSQBX,DSL,1,0,0,0,0,0
7479-NITWS,Fiber optic,0,0,1,0,1,0
8617-ENBDS,Fiber optic,0,0,1,0,0,0
9385-NXKDA,DSL,1,1,1,0,1,1
0430-IHCDJ,DSL,0,0,0,0,0,0
2959-MJHIC,Fiber optic,0,0,0,0,1,0
4201-JMNGR,DSL,1,0,1,0,0,0
9351-HXDMR,Fiber optic,1,0,1,1,1,1
3537-HPKQT,Fiber optic,0,1,0,0,0,0
5960-WPXQM,Fiber optic,0,0,0,0,1,0
0684-AOSIH,Fiber optic,1,0,0,0,1,1
8260-NGFNY,DSL,0,0,0,0,0,0
1309-XGFSN,DSL,0,1,1,0,1,1
1866-RZZQS,Fiber optic,0,0,1,0,1,1
6968-URWQU,DSL,0,0,0,0,1,0
9631-XEYKE,DSL,0,0,0,0,0,0
8631-NBHFZ,DSL,1,1,1,1,1,0
1335-MXCSE,DSL,0,0,1,1,0,0
8800-JOOCF,Fiber optic,0,0,0,0,1,0
1469-LBJQJ,Fiber optic,0,1,1,0,1,1
4958-XCBDQ,Fiber optic,0,0,1,0,1,1
8337-UPOAQ,Fiber optic,0,0,1,0,0,1
0064-YIJGF,Fiber optic,0,0,0,0,0,0
2386-OWURY,Fiber optic,0,0,0,1,1,1
1725-IQNIY,Fiber optic,1,1,1,1,1,1
3453-RTHJQ,Fiber optic,0,0,0,0,0,0
6712-OAWRH,Fiber optic,0,0,0,0,1,1
4280-DLSHD,DSL,0,1,1,0,0,0
1508-DFXCU,Fiber optic,0,0,0,0,1,0
8614-VGMMV,DSL,0,0,0,0,0,0
7868-BGSZA,DSL,1,0,1,0,1,1
2800-QQUSO,Fiber optic,0,0,0,1,1,1
2930-UOTMB,DSL,1,0,1,1,0,0
7973-DZRKH,Fiber optic,1,0,1,1,0,0
5914-DVBWJ,Fiber optic,0,1,0,1,0,0
2533-QVMSK,Fiber optic,0,1,0,1,1,0
9773-PEQBZ,Fiber optic,0,1,0,0,0,0
8644-XLFBW,Fiber optic,0,0,0,0,0,0
0650-BWOZN,Fiber optic,0,1,0,0,0,0
8625-AZYZY,Fiber optic,0,1,1,0,1,1
2903-YYTBW,DSL,0,0,0,0,0,0
3620-MWJNE,DSL,1,0,0,1,0,0
6837-HAEVO,Fiber optic,0,1,1,0,1,1
6701-YVNQG,DSL,1,1,1,1,1,1
9306-CPCBC,Fiber optic,0,0,0,0,0,0
4304-XUMGI,DSL,1,1,1,0,0,1
8819-ZBYNA,Fiber optic,1,1,0,1,1,1
6174-NRBTZ,DSL,1,0,0,0,0,0
9481-IEBZY,Fiber optic,1,1,1,1,1,1
1833-VGRUM,Fiber optic,0,0,0,0,0,0
6137-NICCO,Fiber optic,0,1,1,0,1,0
9065-ZCPQX,DSL,1,1,1,1,0,1
6402-EJMWF,DSL,0,0,0,0,0,1
8374-XGEJJ,Fiber optic,0,1,0,0,1,1
2656-TABEH,Fiber optic,0,1,0,0,1,1
6946-LMSQS,Fiber optic,1,0,0,0,0,1
4626-OZDTJ,DSL,0,1,0,1,1,1
9169-BSVIN,DSL,0,0,1,0,1,1
2325-ZUSFD,DSL,1,0,0,0,1,1
6872-HXFNF,DSL,0,0,1,1,0,0
3932-CMDTD,Fiber optic,0,1,1,1,1,1
7714-YXSMB,Fiber optic,0,0,1,0,1,1
4039-HEUNW,Fiber optic,0,1,0,0,1,1
1194-HVAIF,Fiber optic,0,0,0,0,1,1
0812-WUPTB,Fiber optic,0,0,0,0,0,0
3594-UVONA,DSL,1,0,1,1,1,1
0004-TLHLJ,Fiber optic,0,0,1,0,0,0
1767-TGTKO,DSL,0,0,0,0,0,0
8805-JNRAZ,DSL,0,1,0,0,0,0
5089-IFSDP,Fiber optic,1,1,1,0,1,1
6418-HNFED,DSL,1,1,1,1,1,1
7128-GGCNO,Fiber optic,0,0,0,0,0,0
0237-YFUTL,Fiber optic,1,1,0,1,1,1
7691-KGKGP,DSL,0,1,0,1,1,0
6710-HSJRD,Fiber optic,0,1,1,1,1,1
0840-DCNZE,DSL,1,1,1,1,1,1
1732-FEKLD,Fiber optic,0,1,1,0,1,0
9862-KJTYK,DSL,0,0,0,0,0,0
0479-HMSWA,Fiber optic,0,1,1,1,1,1
0365-BZUWY,Fiber optic,0,1,1,0,1,1
4817-VYYWS,Fiber optic,0,1,0,0,1,1
4922-CVPDX,DSL,0,1,1,0,1,1
1396-QWFBJ,Fiber optic,0,1,0,0,0,0
1357-BIJKI,Fiber optic,0,1,0,0,1,1
1099-BTKWT,DSL,1,0,1,0,1,1
5299-SJCZT,Fiber optic,0,0,1,0,1,1
2018-PZKMU,Fiber optic,0,0,1,1,1,1
7340-KEFQE,DSL,1,0,0,1,0,0
4570-QHXHL,DSL,0,0,0,0,0,0
2403-BCASL,Fiber optic,0,1,1,1,1,1
7392-YYPYJ,Fiber optic,0,1,0,0,1,1
2898-LSJGD,DSL,1,0,1,0,1,1
2223-GDSHL,Fiber optic,1,1,1,1,1,1
7359-PTSXY,DSL,0,0,0,0,0,0
9470-RTWDV,DSL,0,0,1,1,1,1
2176-OSJUV,DSL,1,1,0,1,0,0
9348-YVOMK,DSL,0,0,0,0,0,0
8104-OSKWT,Fiber optic,1,0,0,0,0,0
4521-YEEHE,Fiber optic,0,0,0,1,1,0
4090-KPJIP,Fiber optic,0,0,0,0,0,0
3786-WOVKF,Fiber optic,1,1,0,0,1,1
4503-BDXBD,Fiber optic,0,1,0,0,0,0
6086-ESGRL,Fiber optic,0,0,0,0,0,1
3886-CERTZ,Fiber optic,0,1,1,1,1,1
7995-ZHHNZ,DSL,1,0,0,0,0,0
5816-SCGFC,DSL,0,1,0,0,0,0
5989-AXPUC,Fiber optic,1,1,1,1,1,1
8015-IHCGW,Fiber optic,1,1,1,1,1,1
9278-VZKCD,Fiber optic,1,1,1,0,1,1
2773-OVBPK,Fiber optic,0,1,1,1,1,1
5999-LCXAO,DSL,1,0,0,0,0,0
5206-XZZQI,Fiber optic,0,1,0,1,0,0
5759-RCVCB,DSL,0,0,0,0,1,0
6372-RFVNS,Fiber optic,0,0,0,0,1,0
2139-FQHLM,Fiber optic,0,0,1,1,1,0
8261-GWDBQ,Fiber optic,1,1,1,1,1,1
8938-UMKPI,Fiber optic,0,1,1,0,1,1
0991-BRRFB,DSL,1,0,0,0,0,0
3882-IYOIJ,Fiber optic,1,1,1,1,1,1
3115-JPJDD,Fiber optic,1,0,1,0,0,0
5600-KTXFM,Fiber optic,0,0,0,0,0,0
3871-IKPYH,Fiber optic,0,0,0,0,0,0
6319-IEJWJ,Fiber optic,0,0,0,0,1,1
9025-AOMKI,Fiber optic,0,0,0,0,1,1
6339-TBELP,Fiber optic,0,0,1,1,0,0
7964-YESJC,DSL,1,1,1,0,0,0
6173-GOLSU,Fiber optic,0,0,0,0,1,1
5275-SQEIZ,Fiber optic,0,0,0,0,0,1
7716-YTYHG,Fiber optic,0,0,0,0,0,1
9938-ZREHM,DSL,0,1,0,1,0,1
7950-XWOVN,DSL,0,1,1,0,0,0
4647-MUZON,Fiber optic,0,0,1,0,1,1
9702-AIUJO,DSL,0,0,0,0,0,0
8849-PRIQJ,Fiber optic,1,0,1,1,1,1
8851-RAGOV,DSL,1,1,0,1,0,1
1304-NECVQ,Fiber optic,0,0,1,0,0,0
1729-VLAZJ,DSL,1,1,0,1,0,0
0701-TJSEF,DSL,1,0,1,1,0,1
6629-LADHQ,DSL,1,0,0,0,0,0
8945-GRKHX,Fiber optic,0,0,0,0,0,1
1559-DTODC,DSL,0,0,0,0,0,0
6959-UWKHF,DSL,0,0,0,0,0,0
8720-RQSBJ,DSL,0,0,0,0,0,0
3815-SLMEF,DSL,1,0,0,1,0,0
5154-VEKBL,DSL,1,0,1,1,1,1
4324-AHJKS,DSL,1,0,1,0,0,0
4355-CVPVS,Fiber optic,0,0,0,0,1,1
4495-LHSSK,DSL,1,0,0,0,0,0
5655-JSMZM,Fiber optic,0,0,0,0,1,1
5915-ANOEI,DSL,1,1,1,1,1,0
9861-PDSZP,Fiber optic,0,1,1,1,1,1
4505-EXZHB,Fiber optic,0,0,1,0,0,0
7225-CBZPL,Fiber optic,0,0,0,0,1,1
6704-UTUKK,DSL,0,0,0,0,1,1
4587-VVTOX,Fiber optic,0,1,1,0,1,1
2019-HDCZY,Fiber optic,0,0,1,0,1,1
4652-NNHNY,Fiber optic,0,0,0,0,0,0
8788-DOXSU,DSL,0,0,1,0,0,1
7404-JLKQG,DSL,0,0,1,0,1,0
7421-ZLUPA,DSL,0,1,0,0,0,0
8972-HJWNV,Fiber optic,0,0,0,0,0,1
2632-IVXVF,Fiber optic,1,0,1,1,1,1
3692-JHONH,Fiber optic,0,1,1,0,1,1
8915-NNTRC,Fiber optic,1,1,0,1,1,1
2920-RNCEZ,Fiber optic,0,0,0,0,0,0
2541-YGPKE,DSL,1,0,0,1,0,1
5382-TEMLV,DSL,1,0,0,0,0,0
3441-CGZJH,DSL,1,0,1,1,1,1
9592-ERDKV,DSL,1,0,1,0,1,1
2860-RANUS,Fiber optic,0,0,0,0,0,1
5261-QSHQM,DSL,0,0,0,0,0,0
4778-IZARL,Fiber optic,1,1,1,1,1,1
0432-CAJZV,Fiber optic,0,0,0,0,1,1
8868-WOZGU,Fiber optic,0,1,1,0,1,1
1200-TUZHR,Fiber optic,0,0,0,0,0,1
1334-FJSVR,DSL,0,0,0,0,0,0
7130-CTCUS,DSL,1,1,0,0,0,0
6242-FEGFD,Fiber optic,1,1,1,1,0,0
7625-XCQRH,Fiber optic,0,0,0,0,0,0
6194-HBGQN,DSL,1,1,1,1,1,0
7634-WSWDB,DSL,1,0,0,0,0,1
6986-IXNDM,Fiber optic,0,0,0,0,1,1
