customerID,MultipleLines
6075-SLNIL,1
9347-AERRL,0
0093-XWZFY,1
1980-KXVPM,1
7703-ZEKEF,1
0723-DRCLG,1
5482-NUPNA,0
6691-CCIHA,1
1685-BQULA,1
9053-EJUNL,1
0666-UXTJO,0
1471-GIQKQ,0
4807-IZYOZ,0
1122-JWTJW,0
9710-NJERN,0
9837-FWLCH,0
1699-HPSBG,0
7203-OYKCT,1
1035-IPQPU,1
7398-LXGYX,1
2823-LKABH,1
8775-CEBBJ,0
0550-DCXLH,0
9281-CEDRU,0
0871-OPBXW,0
3605-JISKB,1
6894-LFHLY,1
9767-FFLEM,0
0639-TSIQW,1
8456-QDAVC,0
2569-WGERO,0
6840-RESVB,1
2234-XADUH,1
8361-LTMKD,1
3186-AJIEK,0
